symbol,exchange,datetime,open,high,low,close,volume
bnb_usdt,BINANCE,2021-07-01 00:00:00,283.47,304.88,281.61,288.66,1698257.5584999998
bnb_usdt,BINANCE,2021-07-02 00:00:00,288.65,290.74,276.4,284.67,1124035.2965000002
bnb_usdt,BINANCE,2021-07-03 00:00:00,284.66,299.29,280.83,297.55,862948.0721999999
bnb_usdt,BINANCE,2021-07-04 00:00:00,297.55,309.79,292.58,309.39,1174567.7007999998
bnb_usdt,BINANCE,2021-07-05 00:00:00,309.46,314.91,291.0,296.11,1492947.0029
bnb_usdt,BINANCE,2021-07-06 00:00:00,296.11,322.5,293.0,315.94,2045901.2905000001
bnb_usdt,BINANCE,2021-07-07 00:00:00,315.94,340.0,312.42,334.42,1781382.6605
bnb_usdt,BINANCE,2021-07-08 00:00:00,334.42,339.02,310.0,316.22,1700011.9367999998
bnb_usdt,BINANCE,2021-07-09 00:00:00,316.18,318.0,301.43,316.07,1238910.2968000001
bnb_usdt,BINANCE,2021-07-10 00:00:00,316.08,321.44,310.57,317.0,798023.6021000001
bnb_usdt,BINANCE,2021-07-11 00:00:00,317.05,325.92,311.71,325.35,803285.587
bnb_usdt,BINANCE,2021-07-12 00:00:00,325.36,334.37,320.07,320.9,1123476.5548999999
bnb_usdt,BINANCE,2021-07-13 00:00:00,320.92,322.07,305.23,311.79,1152297.3558
bnb_usdt,BINANCE,2021-07-14 00:00:00,311.85,313.46,290.24,309.52,1407247.577
bnb_usdt,BINANCE,2021-07-15 00:00:00,309.51,324.33,301.32,312.7,1902820.2268000003
bnb_usdt,BINANCE,2021-07-16 00:00:00,312.7,323.5,301.5,311.75,1692291.8525999996
bnb_usdt,BINANCE,2021-07-17 00:00:00,311.76,312.37,295.0,300.26,1104158.3856000002
bnb_usdt,BINANCE,2021-07-18 00:00:00,300.27,309.18,298.7,302.09,803291.9362
bnb_usdt,BINANCE,2021-07-19 00:00:00,302.07,308.1,278.85,283.9,1232132.6642000002
bnb_usdt,BINANCE,2021-07-20 00:00:00,283.94,286.6,254.52,269.25,1802505.3221999994
bnb_usdt,BINANCE,2021-07-21 00:00:00,269.24,291.7,261.02,291.27,1426363.3730000001
bnb_usdt,BINANCE,2021-07-22 00:00:00,291.27,298.92,284.44,296.88,1501595.5643999998
bnb_usdt,BINANCE,2021-07-23 00:00:00,296.86,301.5,285.94,287.17,1423763.0133000002
bnb_usdt,BINANCE,2021-07-24 00:00:00,287.2,305.15,281.01,302.29,1486417.1766000004
bnb_usdt,BINANCE,2021-07-25 00:00:00,302.28,307.79,292.34,296.24,1281705.7478999998
bnb_usdt,BINANCE,2021-07-26 00:00:00,296.26,328.0,294.7,318.35,2077356.0959000003
bnb_usdt,BINANCE,2021-07-27 00:00:00,318.35,325.0,297.61,312.54,1971174.09
bnb_usdt,BINANCE,2021-07-28 00:00:00,312.52,318.68,303.0,314.19,1423558.1457000002
bnb_usdt,BINANCE,2021-07-29 00:00:00,314.18,317.15,308.0,314.3,1056753.7397
bnb_usdt,BINANCE,2021-07-30 00:00:00,314.28,325.66,306.16,311.91,1182055.4515000002
bnb_usdt,BINANCE,2021-07-31 00:00:00,311.92,337.75,310.5,329.67,1459656.2062000001
bnb_usdt,BINANCE,2021-08-01 00:00:00,329.63,347.8,326.57,338.79,1356539.2414
bnb_usdt,BINANCE,2021-08-02 00:00:00,338.81,344.15,326.17,334.29,1273485.9385999998
bnb_usdt,BINANCE,2021-08-03 00:00:00,334.31,337.09,317.02,321.48,1080357.2271
bnb_usdt,BINANCE,2021-08-04 00:00:00,321.51,333.99,319.39,332.24,877170.1381999998
bnb_usdt,BINANCE,2021-08-05 00:00:00,332.24,337.39,323.37,330.24,1162762.3943
bnb_usdt,BINANCE,2021-08-06 00:00:00,330.23,343.62,330.0,343.04,1182767.3601
bnb_usdt,BINANCE,2021-08-07 00:00:00,343.09,359.74,338.27,351.71,1642724.4802999997
bnb_usdt,BINANCE,2021-08-08 00:00:00,351.71,359.87,344.37,346.44,1304984.4182000002
bnb_usdt,BINANCE,2021-08-09 00:00:00,346.44,357.7,333.15,355.85,1309593.7774
bnb_usdt,BINANCE,2021-08-10 00:00:00,355.86,376.6,347.2,369.36,1624397.4971000003
bnb_usdt,BINANCE,2021-08-11 00:00:00,369.35,401.85,361.32,396.83,1724248.6419000002
bnb_usdt,BINANCE,2021-08-12 00:00:00,396.84,408.72,371.59,376.35,1995412.4901
bnb_usdt,BINANCE,2021-08-13 00:00:00,376.35,406.4,371.62,395.81,1282356.3113000004
bnb_usdt,BINANCE,2021-08-14 00:00:00,395.81,418.8,393.61,409.37,1527036.4487
bnb_usdt,BINANCE,2021-08-15 00:00:00,409.37,411.17,395.88,403.64,1161786.1451999997
bnb_usdt,BINANCE,2021-08-16 00:00:00,403.67,437.0,399.0,426.38,1745577.2724000004
bnb_usdt,BINANCE,2021-08-17 00:00:00,426.39,435.77,408.0,418.94,1832492.1086
bnb_usdt,BINANCE,2021-08-18 00:00:00,418.95,425.0,385.47,408.34,1930968.2078
bnb_usdt,BINANCE,2021-08-19 00:00:00,408.36,423.7,390.1,422.68,1811615.1253000002
bnb_usdt,BINANCE,2021-08-20 00:00:00,422.67,449.5,416.51,447.48,1685704.8336
bnb_usdt,BINANCE,2021-08-21 00:00:00,447.48,460.0,442.5,454.33,1600062.1952999998
bnb_usdt,BINANCE,2021-08-22 00:00:00,454.38,458.34,438.61,444.06,1160048.9526000002
bnb_usdt,BINANCE,2021-08-23 00:00:00,444.05,506.72,437.77,497.38,2392345.2342000003
bnb_usdt,BINANCE,2021-08-24 00:00:00,497.44,509.71,470.41,472.95,1882642.6888
bnb_usdt,BINANCE,2021-08-25 00:00:00,472.95,505.06,461.12,502.47,2528467.0572999995
bnb_usdt,BINANCE,2021-08-26 00:00:00,502.45,518.94,475.0,481.2,2268461.7221
bnb_usdt,BINANCE,2021-08-27 00:00:00,481.3,494.4,467.1,489.0,1694540.7488
bnb_usdt,BINANCE,2021-08-28 00:00:00,488.9,497.0,482.3,486.1,967841.5972000002
bnb_usdt,BINANCE,2021-08-29 00:00:00,486.2,495.5,478.5,483.3,868730.0429999998
bnb_usdt,BINANCE,2021-08-30 00:00:00,483.4,484.7,462.0,472.4,985575.6869
bnb_usdt,BINANCE,2021-08-31 00:00:00,472.4,480.9,448.2,472.0,1524251.9655
bnb_usdt,BINANCE,2021-09-01 00:00:00,472.1,484.6,455.1,479.4,1298389.233
bnb_usdt,BINANCE,2021-09-02 00:00:00,479.5,504.7,478.0,482.4,1399397.5838
bnb_usdt,BINANCE,2021-09-03 00:00:00,482.4,495.0,473.0,493.1,1076174.269
bnb_usdt,BINANCE,2021-09-04 00:00:00,493.1,509.9,483.4,500.2,1204773.8827000002
bnb_usdt,BINANCE,2021-09-05 00:00:00,500.3,502.5,488.4,495.4,875338.8249999998
bnb_usdt,BINANCE,2021-09-06 00:00:00,495.3,509.0,486.9,497.6,1158042.3239999998
bnb_usdt,BINANCE,2021-09-07 00:00:00,497.5,504.8,369.0,416.1,2554568.3869000003
bnb_usdt,BINANCE,2021-09-08 00:00:00,416.1,437.1,382.3,413.7,2678463.6629999997
bnb_usdt,BINANCE,2021-09-09 00:00:00,413.7,423.6,403.4,420.1,1511852.6380000005
bnb_usdt,BINANCE,2021-09-10 00:00:00,420.1,439.4,393.2,405.6,1680006.7700000003
bnb_usdt,BINANCE,2021-09-11 00:00:00,405.6,415.3,393.5,411.0,1022904.2540000001
bnb_usdt,BINANCE,2021-09-12 00:00:00,411.0,421.5,397.4,418.2,890252.1290000002
bnb_usdt,BINANCE,2021-09-13 00:00:00,418.2,420.3,383.0,395.2,1602825.073
bnb_usdt,BINANCE,2021-09-14 00:00:00,395.2,412.4,392.5,408.9,915985.1299999999
bnb_usdt,BINANCE,2021-09-15 00:00:00,408.9,438.0,402.4,435.2,1161751.349
bnb_usdt,BINANCE,2021-09-16 00:00:00,435.1,436.1,418.9,425.7,1058876.326
bnb_usdt,BINANCE,2021-09-17 00:00:00,425.8,428.6,404.6,411.9,892011.116
bnb_usdt,BINANCE,2021-09-18 00:00:00,412.0,420.0,400.4,415.5,747292.617
bnb_usdt,BINANCE,2021-09-19 00:00:00,415.5,416.2,402.8,413.5,662250.764
bnb_usdt,BINANCE,2021-09-20 00:00:00,413.5,419.0,353.7,371.1,1737446.9241000002
bnb_usdt,BINANCE,2021-09-21 00:00:00,371.2,376.0,344.0,369.9,1361495.9620999997
bnb_usdt,BINANCE,2021-09-22 00:00:00,369.9,370.8,336.8,369.9,1357718.754
bnb_usdt,BINANCE,2021-09-23 00:00:00,369.9,384.0,368.3,373.5,1084749.277
bnb_usdt,BINANCE,2021-09-24 00:00:00,373.6,385.3,333.6,347.7,1727868.387
bnb_usdt,BINANCE,2021-09-25 00:00:00,347.8,360.8,343.2,350.8,983854.6620000001
bnb_usdt,BINANCE,2021-09-26 00:00:00,350.8,351.9,320.0,349.8,1401433.3068
bnb_usdt,BINANCE,2021-09-27 00:00:00,349.8,357.6,339.5,345.8,1031360.697
bnb_usdt,BINANCE,2021-09-28 00:00:00,345.8,346.0,332.9,335.6,886059.388
bnb_usdt,BINANCE,2021-09-29 00:00:00,335.6,375.4,330.0,367.6,1620389.655
bnb_usdt,BINANCE,2021-09-30 00:00:00,367.7,383.6,360.5,379.3,1236828.2850000001
bnb_usdt,BINANCE,2021-10-01 00:00:00,379.3,417.3,376.8,413.5,1433852.9359999998
bnb_usdt,BINANCE,2021-10-02 00:00:00,413.4,434.0,410.6,431.8,1022773.96
bnb_usdt,BINANCE,2021-10-03 00:00:00,431.9,438.2,421.5,426.8,855884.3279999999
bnb_usdt,BINANCE,2021-10-04 00:00:00,426.8,437.2,410.9,420.6,983138.87
bnb_usdt,BINANCE,2021-10-05 00:00:00,420.6,444.0,419.8,434.8,892897.105
bnb_usdt,BINANCE,2021-10-06 00:00:00,434.9,444.0,414.7,439.6,1223479.394
bnb_usdt,BINANCE,2021-10-07 00:00:00,439.5,450.0,423.6,439.5,1186977.1586999998
bnb_usdt,BINANCE,2021-10-08 00:00:00,439.5,445.4,419.0,423.7,1505476.713
bnb_usdt,BINANCE,2021-10-09 00:00:00,423.6,426.0,415.7,422.7,722901.2629999999
bnb_usdt,BINANCE,2021-10-10 00:00:00,422.7,423.5,411.2,419.8,623511.8239999999
bnb_usdt,BINANCE,2021-10-11 00:00:00,419.8,424.0,399.8,417.4,791182.8549999999
